"","is_prime","prime_prob","p","kind"
"3681","0",0.00407719,3681,"pseudoprime"
"3682","0",0.000543478,3682,"pseudoprime"
"3683","0",0.0529747,3683,"pseudoprime"
"3684","0",0,3684,"not_prime"
"3685","0",0.0127613,3685,"pseudoprime"
"3686","0",0,3686,"not_prime"
"3687","0",0.000814111,3687,"pseudoprime"
"3688","0",0,3688,"not_prime"
"3689","0",0.00840792,3689,"pseudoprime"
"3690","0",0,3690,"not_prime"
"3691","1",1,3691,"prime"
"3692","0",0,3692,"not_prime"
"3693","0",0.000812788,3693,"pseudoprime"
"3694","0",0,3694,"not_prime"
"3695","0",0.000812348,3695,"pseudoprime"
"3696","0",0.00108284,3696,"pseudoprime"
"3697","1",1,3697,"prime"
"3698","0",0,3698,"not_prime"
"3699","0",0.000811469,3699,"pseudoprime"
"3700","0",0.00216333,3700,"pseudoprime"
"3701","1",1,3701,"prime"
"3702","0",0,3702,"not_prime"
"3703","0",0.00297217,3703,"pseudoprime"
"3704","0",0.00162075,3704,"pseudoprime"
"3705","0",0.0170132,3705,"pseudoprime"
"3706","0",0.000539957,3706,"pseudoprime"
"3707","0",0.000809717,3707,"pseudoprime"
"3708","0",0,3708,"not_prime"
"3709","1",1,3709,"prime"
"3710","0",0,3710,"not_prime"
"3711","0",0.000808843,3711,"pseudoprime"
"3712","0",0,3712,"not_prime"
"3713","0",0.000808407,3713,"pseudoprime"
"3714","0",0,3714,"not_prime"
"3715","0",0.000807972,3715,"pseudoprime"
"3716","0",0,3716,"not_prime"
"3717","0",0.00188425,3717,"pseudoprime"
"3718","0",0.000538213,3718,"pseudoprime"
"3719","1",1,3719,"prime"
"3720","0",0,3720,"not_prime"
"3721","0",0.0158645,3721,"pseudoprime"
"3722","0",0,3722,"not_prime"
"3723","0",0.00188121,3723,"pseudoprime"
"3724","0",0.00214938,3724,"pseudoprime"
"3725","0",0.00402901,3725,"pseudoprime"
"3726","0",0,3726,"not_prime"
"3727","1",1,3727,"prime"
"3728","0",0,3728,"not_prime"
"3729","0",0.0169037,3729,"pseudoprime"
"3730","0",0.000536481,3730,"pseudoprime"
"3731","0",0.0104586,3731,"pseudoprime"
"3732","0",0,3732,"not_prime"
"3733","1",1,3733,"prime"
"3734","0",0,3734,"not_prime"
"3735","0",0.00187517,3735,"pseudoprime"
"3736","0",0,3736,"not_prime"
"3737","0",0.00401606,3737,"pseudoprime"
"3738","0",0,3738,"not_prime"
"3739","1",1,3739,"prime"
"3740","0",0,3740,"not_prime"
"3741","0",0.00401177,3741,"pseudoprime"
"3742","0",0,3742,"not_prime"
"3743","0",0.000801925,3743,"pseudoprime"
"3744","0",0,3744,"not_prime"
"3745","0",0.0125568,3745,"pseudoprime"
"3746","0",0,3746,"not_prime"
"3747","0",0.000801068,3747,"pseudoprime"
"3748","0",0.000533903,3748,"pseudoprime"
"3749","0",0.000800641,3749,"pseudoprime"
"3750","0",0,3750,"not_prime"
"3751","0",0.0797546,3751,"pseudoprime"
"3752","0",0.00266667,3752,"pseudoprime"
"3753","0",0.000799787,3753,"pseudoprime"
"3754","0",0,3754,"not_prime"
"3755","0",0.000799361,3755,"pseudoprime"
"3756","0",0,3756,"not_prime"
"3757","0",0.0125166,3757,"pseudoprime"
"3758","0",0,3758,"not_prime"
"3759","0",0.00186319,3759,"pseudoprime"
"3760","0",0,3760,"not_prime"
"3761","1",1,3761,"prime"
"3762","0",0,3762,"not_prime"
"3763","0",0.00079766,3763,"pseudoprime"
"3764","0",0,3764,"not_prime"
"3765","0",0.00398618,3765,"pseudoprime"
"3766","0",0.00053135,3766,"pseudoprime"
"3767","1",1,3767,"prime"
"3768","0",0,3768,"not_prime"
"3769","1",1,3769,"prime"
"3770","0",0,3770,"not_prime"
"3771","0",0.000795967,3771,"pseudoprime"
"3772","0",0,3772,"not_prime"
"3773","0",0.000795545,3773,"pseudoprime"
"3774","0",0,3774,"not_prime"
"3775","0",0.00291545,3775,"pseudoprime"
"3776","0",0,3776,"not_prime"
"3777","0",0.000794702,3777,"pseudoprime"
"3778","0",0,3778,"not_prime"
"3779","1",1,3779,"prime"
"3780","0",0,3780,"not_prime"
"3781","0",0.0854723,3781,"pseudoprime"
"3782","0",0,3782,"not_prime"
"3783","0",0.00185136,3783,"pseudoprime"
"3784","0",0.000528821,3784,"pseudoprime"
"3785","0",0.00396511,3785,"pseudoprime"
"3786","0",0.00105708,3786,"pseudoprime"
"3787","0",0.00924703,3787,"pseudoprime"
"3788","0",0,3788,"not_prime"
"3789","0",0.00184843,3789,"pseudoprime"
"3790","0",0.00211193,3790,"pseudoprime"
"3791","0",0.000791766,3791,"pseudoprime"
"3792","0",0,3792,"not_prime"
"3793","1",1,3793,"prime"
"3794","0",0,3794,"not_prime"
"3795","0",0.00395465,3795,"pseudoprime"
"3796","0",0.00210859,3796,"pseudoprime"
"3797","1",1,3797,"prime"
"3798","0",0,3798,"not_prime"
"3799","0",0.000790097,3799,"pseudoprime"
"3800","0",0,3800,"not_prime"
"3801","0",0.0207949,3801,"pseudoprime"
"3802","0",0,3802,"not_prime"
"3803","1",1,3803,"prime"
"3804","0",0,3804,"not_prime"
"3805","0",0.00394425,3805,"pseudoprime"
"3806","0",0.00105152,3806,"pseudoprime"
"3807","0",0.000788436,3807,"pseudoprime"
"3808","0",0.000525486,3808,"pseudoprime"
"3809","0",0.00394011,3809,"pseudoprime"
"3810","0",0,3810,"not_prime"
"3811","0",0.00918876,3811,"pseudoprime"
"3812","0",0,3812,"not_prime"
"3813","0",0.00393597,3813,"pseudoprime"
"3814","0",0,3814,"not_prime"
"3815","0",0.00183582,3815,"pseudoprime"
"3816","0",0,3816,"not_prime"
"3817","0",0.00078637,3817,"pseudoprime"
"3818","0",0.00262055,3818,"pseudoprime"
"3819","0",0.0018339,3819,"pseudoprime"
"3820","0",0.00471451,3820,"pseudoprime"
"3821","1",1,3821,"prime"
"3822","0",0,3822,"not_prime"
"3823","1",1,3823,"prime"
"3824","0",0,3824,"not_prime"
"3825","0",0.03322,3825,"pseudoprime"
"3826","0",0,3826,"not_prime"
"3827","0",0.000784314,3827,"pseudoprime"
"3828","0",0,3828,"not_prime"
"3829","0",0.00914554,3829,"pseudoprime"
"3830","0",0,3830,"not_prime"
"3831","0",0.000783494,3831,"pseudoprime"
"3832","0",0,3832,"not_prime"
"3833","1",1,3833,"prime"
"3834","0",0,3834,"not_prime"
"3835","0",0.00600052,3835,"pseudoprime"
"3836","0",0,3836,"not_prime"
"3837","0",0.000782269,3837,"pseudoprime"
"3838","0",0.000521376,3838,"pseudoprime"
"3839","0",0.000781861,3839,"pseudoprime"
"3840","0",0,3840,"not_prime"
"3841","0",0.000781454,3841,"pseudoprime"
"3842","0",0,3842,"not_prime"
"3843","0",0.00182244,3843,"pseudoprime"
"3844","0",0.000520562,3844,"pseudoprime"
"3845","0",0.0039032,3845,"pseudoprime"
"3846","0",0.00104058,3846,"pseudoprime"
"3847","1",1,3847,"prime"
"3848","0",0,3848,"not_prime"
"3849","0",0.000779828,3849,"pseudoprime"
"3850","0",0.000519751,3850,"pseudoprime"
"3851","1",1,3851,"prime"
"3852","0",0,3852,"not_prime"
"3853","1",1,3853,"prime"
"3854","0",0,3854,"not_prime"
"3855","0",0.00181677,3855,"pseudoprime"
"3856","0",0.00363259,3856,"pseudoprime"
"3857","0",0.00389105,3857,"pseudoprime"
"3858","0",0,3858,"not_prime"
"3859","0",0.000777807,3859,"pseudoprime"
"3860","0",0,3860,"not_prime"
"3861","0",0.0204716,3861,"pseudoprime"
"3862","0",0,3862,"not_prime"
"3863","1",1,3863,"prime"
"3864","0",0,3864,"not_prime"
"3865","0",0.00388299,3865,"pseudoprime"
"3866","0",0,3866,"not_prime"
"3867","0",0.000776197,3867,"pseudoprime"
"3868","0",0.000517331,3868,"pseudoprime"
"3869","0",0.00387898,3869,"pseudoprime"
"3870","0",0,3870,"not_prime"
"3871","0",0.00904627,3871,"pseudoprime"
"3872","0",0,3872,"not_prime"
"3873","0",0.000774994,3873,"pseudoprime"
"3874","0",0.000516529,3874,"pseudoprime"
"3875","0",0.000774593,3875,"pseudoprime"
"3876","0",0,3876,"not_prime"
"3877","1",1,3877,"prime"
"3878","0",0,3878,"not_prime"
"3879","0",0.000773794,3879,"pseudoprime"
"3880","0",0.00051573,3880,"pseudoprime"
"3881","1",1,3881,"prime"
"3882","0",0,3882,"not_prime"
"3883","0",0.000772997,3883,"pseudoprime"
"3884","0",0,3884,"not_prime"
"3885","0",0.0162246,3885,"pseudoprime"
"3886","0",0.00514933,3886,"pseudoprime"
"3887","0",0.000772201,3887,"pseudoprime"
"3888","0",0,3888,"not_prime"
"3889","1",1,3889,"prime"
"3890","0",0,3890,"not_prime"
"3891","0",0.000771407,3891,"pseudoprime"
"3892","0",0.00205656,3892,"pseudoprime"
"3893","0",0.00385505,3893,"pseudoprime"
"3894","0",0,3894,"not_prime"
"3895","0",0.00590804,3895,"pseudoprime"
"3896","0",0,3896,"not_prime"
"3897","0",0.00385109,3897,"pseudoprime"
"3898","0",0,3898,"not_prime"
"3899","0",0.000769823,3899,"pseudoprime"
"3900","0",0,3900,"not_prime"
"3901","0",0.000769428,3901,"pseudoprime"
"3902","0",0,3902,"not_prime"
"3903","0",0.000769034,3903,"pseudoprime"
"3904","0",0.000512558,3904,"pseudoprime"
"3905","0",0.0038432,3905,"pseudoprime"
"3906","0",0.00102459,3906,"pseudoprime"
"3907","1",1,3907,"prime"
"3908","0",0,3908,"not_prime"
"3909","0",0.000767853,3909,"pseudoprime"
"3910","0",0,3910,"not_prime"
"3911","1",1,3911,"prime"
"3912","0",0,3912,"not_prime"
"3913","0",0.110202,3913,"pseudoprime"
"3914","0",0,3914,"not_prime"
"3915","0",0.00178891,3915,"pseudoprime"
"3916","0",0.00102197,3916,"pseudoprime"
"3917","1",1,3917,"prime"
"3918","0",0,3918,"not_prime"
"3919","1",1,3919,"prime"
"3920","0",0,3920,"not_prime"
"3921","0",0.000765501,3921,"pseudoprime"
"3922","0",0.000510204,3922,"pseudoprime"
"3923","1",1,3923,"prime"
"3924","0",0,3924,"not_prime"
"3925","0",0.0119806,3925,"pseudoprime"
"3926","0",0.00611621,3926,"pseudoprime"
"3927","0",0.00382166,3927,"pseudoprime"
"3928","0",0.00152827,3928,"pseudoprime"
"3929","1",1,3929,"prime"
"3930","0",0,3930,"not_prime"
"3931","1",1,3931,"prime"
"3932","0",0,3932,"not_prime"
"3933","0",0.00178072,3933,"pseudoprime"
"3934","0",0.000508647,3934,"pseudoprime"
"3935","0",0.000762777,3935,"pseudoprime"
"3936","0",0.00101678,3936,"pseudoprime"
"3937","0",0.00889454,3937,"pseudoprime"
"3938","0",0,3938,"not_prime"
"3939","0",0.001778,3939,"pseudoprime"
"3940","0",0,3940,"not_prime"
"3941","0",0.000761615,3941,"pseudoprime"
"3942","0",0,3942,"not_prime"
"3943","1",1,3943,"prime"
"3944","0",0,3944,"not_prime"
"3945","0",0.00380421,3945,"pseudoprime"
"3946","0",0,3946,"not_prime"
"3947","1",1,3947,"prime"
"3948","0",0,3948,"not_prime"
"3949","0",0.000760071,3949,"pseudoprime"
"3950","0",0,3950,"not_prime"
"3951","0",0.000759686,3951,"pseudoprime"
"3952","0",0.00658228,3952,"pseudoprime"
"3953","0",0.000759301,3953,"pseudoprime"
"3954","0",0,3954,"not_prime"
"3955","0",0.00581837,3955,"pseudoprime"
"3956","0",0.00151745,3956,"pseudoprime"
"3957","0",0.000758534,3957,"pseudoprime"
"3958","0",0,3958,"not_prime"
"3959","0",0.00075815,3959,"pseudoprime"
"3960","0",0,3960,"not_prime"
"3961","0",0.0159131,3961,"pseudoprime"
"3962","0",0,3962,"not_prime"
"3963","0",0.000757384,3963,"pseudoprime"
"3964","0",0.000504796,3964,"pseudoprime"
"3965","0",0.015897,3965,"pseudoprime"
"3966","0",0.00100908,3966,"pseudoprime"
"3967","1",1,3967,"prime"
"3968","0",0,3968,"not_prime"
"3969","0",0.000756239,3969,"pseudoprime"
"3970","0",0.00201613,3970,"pseudoprime"
"3971","0",0.0047871,3971,"pseudoprime"
"3972","0",0.00251889,3972,"pseudoprime"
"3973","0",0.00377739,3973,"pseudoprime"
"3974","0",0,3974,"not_prime"
"3975","0",0.00176189,3975,"pseudoprime"
"3976","0",0.0035229,3976,"pseudoprime"
"3977","0",0.0158491,3977,"pseudoprime"
"3978","0",0,3978,"not_prime"
"3979","0",0.000754337,3979,"pseudoprime"
"3980","0",0,3980,"not_prime"
"3981","0",0.000753958,3981,"pseudoprime"
"3982","0",0.000502513,3982,"pseudoprime"
"3983","0",0.00075358,3983,"pseudoprime"
"3984","0",0,3984,"not_prime"
"3985","0",0.00376601,3985,"pseudoprime"
"3986","0",0,3986,"not_prime"
"3987","0",0.000752823,3987,"pseudoprime"
"3988","0",0.000501756,3988,"pseudoprime"
"3989","1",1,3989,"prime"
"3990","0",0,3990,"not_prime"
"3991","0",0.00877413,3991,"pseudoprime"
"3992","0",0,3992,"not_prime"
"3993","0",0.000751691,3993,"pseudoprime"
"3994","0",0,3994,"not_prime"
"3995","0",0.00175307,3995,"pseudoprime"
"3996","0",0,3996,"not_prime"
"3997","0",0.00876095,3997,"pseudoprime"
"3998","0",0,3998,"not_prime"
"3999","0",0.00175131,3999,"pseudoprime"
"4000","0",0,4000,"not_prime"
"4001","1",1,4001,"prime"
"4002","0",0,4002,"not_prime"
"4003","1",1,4003,"prime"
"4004","0",0,4004,"not_prime"
"4005","0",0.0876842,4005,"pseudoprime"
"4006","0",0,4006,"not_prime"
"4007","1",1,4007,"prime"
"4008","0",0,4008,"not_prime"
"4009","0",0.00873471,4009,"pseudoprime"
"4010","0",0,4010,"not_prime"
"4011","0",0.00972811,4011,"pseudoprime"
"4012","0",0,4012,"not_prime"
"4013","1",1,4013,"prime"
"4014","0",0,4014,"not_prime"
"4015","0",0.0176925,4015,"pseudoprime"
"4016","0",0.000996512,4016,"pseudoprime"
"4017","0",0.00373599,4017,"pseudoprime"
"4018","0",0.000498008,4018,"pseudoprime"
"4019","1",1,4019,"prime"
"4020","0",0,4020,"not_prime"
"4021","1",1,4021,"prime"
"4022","0",0,4022,"not_prime"
"4023","0",0.000746083,4023,"pseudoprime"
"4024","0",0,4024,"not_prime"
"4025","0",0.00372856,4025,"pseudoprime"
"4026","0",0.00596421,4026,"pseudoprime"
"4027","1",1,4027,"prime"
"4028","0",0,4028,"not_prime"
"4029","0",0.00372486,4029,"pseudoprime"
"4030","0",0.0019861,4030,"pseudoprime"
"4031","0",0.000744602,4031,"pseudoprime"
"4032","0",0,4032,"not_prime"
"4033","0",0.32126,4033,"pseudoprime"
"4034","0",0,4034,"not_prime"
"4035","0",0.00173568,4035,"pseudoprime"
"4036","0",0.000495786,4036,"pseudoprime"
"4037","0",0.000743494,4037,"pseudoprime"
"4038","0",0,4038,"not_prime"
"4039","0",0.0086698,4039,"pseudoprime"
"4040","0",0,4040,"not_prime"
"4041","0",0.00371379,4041,"pseudoprime"
"4042","0",0.00049505,4042,"pseudoprime"
"4043","0",0.00074239,4043,"pseudoprime"
"4044","0",0,4044,"not_prime"
"4045","0",0.00371012,4045,"pseudoprime"
"4046","0",0,4046,"not_prime"
"4047","0",0.013597,4047,"pseudoprime"
"4048","0",0,4048,"not_prime"
"4049","1",1,4049,"prime"
"4050","0",0,4050,"not_prime"
"4051","1",1,4051,"prime"
"4052","0",0,4052,"not_prime"
"4053","0",0.00370279,4053,"pseudoprime"
"4054","0",0,4054,"not_prime"
"4055","0",0.000740192,4055,"pseudoprime"
"4056","0",0,4056,"not_prime"
"4057","1",1,4057,"prime"
"4058","0",0,4058,"not_prime"
"4059","0",0.00172541,4059,"pseudoprime"
"4060","0",0.000492854,4060,"pseudoprime"
"4061","0",0.0243902,4061,"pseudoprime"
"4062","0",0,4062,"not_prime"
"4063","0",0.000738734,4063,"pseudoprime"
"4064","0",0,4064,"not_prime"
"4065","0",0.00369185,4065,"pseudoprime"
"4066","0",0.000492126,4066,"pseudoprime"
"4067","0",0.000738007,4067,"pseudoprime"
"4068","0",0.00147565,4068,"pseudoprime"
"4069","0",0.0351611,4069,"pseudoprime"
"4070","0",0,4070,"not_prime"
"4071","0",0.0213812,4071,"pseudoprime"
"4072","0",0,4072,"not_prime"
"4073","1",1,4073,"prime"
"4074","0",0,4074,"not_prime"
"4075","0",0.00270071,4075,"pseudoprime"
"4076","0",0,4076,"not_prime"
"4077","0",0.000736196,4077,"pseudoprime"
"4078","0",0,4078,"not_prime"
"4079","1",1,4079,"prime"
"4080","0",0,4080,"not_prime"
"4081","0",0.0585928,4081,"pseudoprime"
"4082","0",0,4082,"not_prime"
"4083","0",0.000735114,4083,"pseudoprime"
"4084","0",0.000489956,4084,"pseudoprime"
"4085","0",0.00367377,4085,"pseudoprime"
"4086","0",0,4086,"not_prime"
"4087","0",0.00856793,4087,"pseudoprime"
"4088","0",0,4088,"not_prime"
"4089","0",0.0271593,4089,"pseudoprime"
"4090","0",0.000489237,4090,"pseudoprime"
"4091","1",1,4091,"prime"
"4092","0",0,4092,"not_prime"
"4093","1",1,4093,"prime"
"4094","0",0,4094,"not_prime"
"4095","0",0.00366479,4095,"pseudoprime"
"4096","0",0,4096,"not_prime"
"4097","0",0.0622711,4097,"pseudoprime"
"4098","0",0,4098,"not_prime"
"4099","1",1,4099,"prime"
"4100","0",0,4100,"not_prime"
"4101","0",0.000731886,4101,"pseudoprime"
"4102","0",0.000487805,4102,"pseudoprime"
"4103","0",0.000731529,4103,"pseudoprime"
"4104","0",0,4104,"not_prime"
"4105","0",0.00365586,4105,"pseudoprime"
"4106","0",0,4106,"not_prime"
"4107","0",0.000730816,4107,"pseudoprime"
"4108","0",0.00194837,4108,"pseudoprime"
"4109","0",0.00073046,4109,"pseudoprime"
"4110","0",0,4110,"not_prime"
"4111","1",1,4111,"prime"
"4112","0",0,4112,"not_prime"
"4113","0",0.00364875,4113,"pseudoprime"
"4114","0",0,4114,"not_prime"
"4115","0",0.000729395,4115,"pseudoprime"
"4116","0",0,4116,"not_prime"
"4117","0",0.00072904,4117,"pseudoprime"
"4118","0",0,4118,"not_prime"
"4119","0",0.000728686,4119,"pseudoprime"
"4120","0",0.000485673,4120,"pseudoprime"
"4121","0",0.00364166,4121,"pseudoprime"
"4122","0",0,4122,"not_prime"
"4123","0",0.157001,4123,"pseudoprime"
"4124","0",0,4124,"not_prime"
"4125","0",0.00363813,4125,"pseudoprime"
"4126","0",0,4126,"not_prime"
"4127","1",1,4127,"prime"
"4128","0",0,4128,"not_prime"
"4129","1",1,4129,"prime"
"4130","0",0,4130,"not_prime"
"4131","0",0.000726568,4131,"pseudoprime"
"4132","0",0.000484262,4132,"pseudoprime"
"4133","1",1,4133,"prime"
"4134","0",0,4134,"not_prime"
"4135","0",0.000725865,4135,"pseudoprime"
"4136","0",0.000967586,4136,"pseudoprime"
"4137","0",0.00362757,4137,"pseudoprime"
"4138","0",0,4138,"not_prime"
"4139","1",1,4139,"prime"
"4140","0",0,4140,"not_prime"
"4141","0",0.0964001,4141,"pseudoprime"
"4142","0",0,4142,"not_prime"
"4143","0",0.000724463,4143,"pseudoprime"
"4144","0",0.00193143,4144,"pseudoprime"
"4145","0",0.00362056,4145,"pseudoprime"
"4146","0",0.000965251,4146,"pseudoprime"
"4147","0",0.00554885,4147,"pseudoprime"
"4148","0",0,4148,"not_prime"
"4149","0",0.00168797,4149,"pseudoprime"
"4150","0",0,4150,"not_prime"
"4151","0",0.000723066,4151,"pseudoprime"
"4152","0",0,4152,"not_prime"
"4153","1",1,4153,"prime"
"4154","0",0,4154,"not_prime"
"4155","0",0.00168553,4155,"pseudoprime"
"4156","0",0.000481464,4156,"pseudoprime"
"4157","1",1,4157,"prime"
"4158","0",0,4158,"not_prime"
"4159","1",1,4159,"prime"
"4160","0",0,4160,"not_prime"
"4161","0",0.00745371,4161,"pseudoprime"
"4162","0",0,4162,"not_prime"
"4163","0",0.000720981,4163,"pseudoprime"
"4164","0",0,4164,"not_prime"
"4165","0",0.0228201,4165,"pseudoprime"
"4166","0",0,4166,"not_prime"
"4167","0",0.000720288,4167,"pseudoprime"
"4168","0",0,4168,"not_prime"
"4169","0",0.000719942,4169,"pseudoprime"
"4170","0",0,4170,"not_prime"
"4171","0",0.0083953,4171,"pseudoprime"
"4172","0",0,4172,"not_prime"
"4173","0",0.00359626,4173,"pseudoprime"
"4174","0",0,4174,"not_prime"
"4175","0",0.000718907,4175,"pseudoprime"
"4176","0",0,4176,"not_prime"
"4177","1",1,4177,"prime"
"4178","0",0,4178,"not_prime"
"4179","0",0.00167584,4179,"pseudoprime"
"4180","0",0.000478698,4180,"pseudoprime"
"4181","0",0.00358938,4181,"pseudoprime"
"4182","0",0,4182,"not_prime"
"4183","0",0.000717532,4183,"pseudoprime"
"4184","0",0,4184,"not_prime"
"4185","0",0.00358594,4185,"pseudoprime"
"4186","0",0.00191205,4186,"pseudoprime"
"4187","0",0.16129,4187,"pseudoprime"
"4188","0",0,4188,"not_prime"
"4189","0",0.000716503,4189,"pseudoprime"
"4190","0",0,4190,"not_prime"
"4191","0",0.0093101,4191,"pseudoprime"
"4192","0",0,4192,"not_prime"
"4193","0",0.00071582,4193,"pseudoprime"
"4194","0",0,4194,"not_prime"
"4195","0",0.000715478,4195,"pseudoprime"
"4196","0",0,4196,"not_prime"
"4197","0",0.000715137,4197,"pseudoprime"
"4198","0",0,4198,"not_prime"
"4199","0",0.00166786,4199,"pseudoprime"
"4200","0",0,4200,"not_prime"
"4201","1",1,4201,"prime"
"4202","0",0,4202,"not_prime"
"4203","0",0.000714116,4203,"pseudoprime"
"4204","0",0.000475964,4204,"pseudoprime"
"4205","0",0.00356888,4205,"pseudoprime"
"4206","0",0.000951475,4206,"pseudoprime"
"4207","0",0.00832342,4207,"pseudoprime"
"4208","0",0,4208,"not_prime"
"4209","0",0.00356549,4209,"pseudoprime"
"4210","0",0.000475285,4210,"pseudoprime"
"4211","1",1,4211,"prime"
"4212","0",0,4212,"not_prime"
"4213","0",0.00071242,4213,"pseudoprime"
"4214","0",0,4214,"not_prime"
"4215","0",0.0130548,4215,"pseudoprime"
"4216","0",0.00332226,4216,"pseudoprime"
"4217","1",1,4217,"prime"
"4218","0",0,4218,"not_prime"
"4219","1",1,4219,"prime"
"4220","0",0,4220,"not_prime"
"4221","0",0.00165916,4221,"pseudoprime"
"4222","0",0,4222,"not_prime"
"4223","0",0.000710732,4223,"pseudoprime"
"4224","0",0,4224,"not_prime"
"4225","0",0.0111295,4225,"pseudoprime"
"4226","0",0,4226,"not_prime"
"4227","0",0.000710059,4227,"pseudoprime"
"4228","0",0.00189304,4228,"pseudoprime"
"4229","1",1,4229,"prime"
"4230","0",0,4230,"not_prime"
"4231","1",1,4231,"prime"
"4232","0",0,4232,"not_prime"
"4233","0",0.00732687,4233,"pseudoprime"
"4234","0",0.00047259,4234,"pseudoprime"
"4235","0",0.00165367,4235,"pseudoprime"
"4236","0",0.00236183,4236,"pseudoprime"
"4237","0",0.00826446,4237,"pseudoprime"
"4238","0",0,4238,"not_prime"
"4239","0",0.0120368,4239,"pseudoprime"
"4240","0",0,4240,"not_prime"
"4241","1",1,4241,"prime"
"4242","0",0,4242,"not_prime"
"4243","1",1,4243,"prime"
"4244","0",0,4244,"not_prime"
"4245","0",0.00353523,4245,"pseudoprime"
"4246","0",0.00329877,4246,"pseudoprime"
"4247","0",0.000706714,4247,"pseudoprime"
"4248","0",0,4248,"not_prime"
"4249","0",0.00824111,4249,"pseudoprime"
"4250","0",0,4250,"not_prime"
"4251","0",0.00164745,4251,"pseudoprime"
"4252","0",0.000470588,4252,"pseudoprime"
"4253","1",1,4253,"prime"
"4254","0",0,4254,"not_prime"
"4255","0",0.00540795,4255,"pseudoprime"
"4256","0",0,4256,"not_prime"
"4257","0",0.012926,4257,"pseudoprime"
"4258","0",0,4258,"not_prime"
"4259","1",1,4259,"prime"
"4260","0",0,4260,"not_prime"
"4261","1",1,4261,"prime"
"4262","0",0,4262,"not_prime"
"4263","0",0.00164281,4263,"pseudoprime"
"4264","0",0.000469263,4264,"pseudoprime"
"4265","0",0.00351865,4265,"pseudoprime"
"4266","0",0,4266,"not_prime"
"4267","0",0.0007034,4267,"pseudoprime"
"4268","0",0,4268,"not_prime"
"4269","0",0.00070307,4269,"pseudoprime"
"4270","0",0.00187441,4270,"pseudoprime"
"4271","1",1,4271,"prime"
"4272","0",0,4272,"not_prime"
"4273","1",1,4273,"prime"
"4274","0",0,4274,"not_prime"
"4275","0",0.00163819,4275,"pseudoprime"
"4276","0",0.000467946,4276,"pseudoprime"
"4277","0",0.00350877,4277,"pseudoprime"
"4278","0",0,4278,"not_prime"
"4279","0",0.000701426,4279,"pseudoprime"
"4280","0",0,4280,"not_prime"
"4281","0",0.000701098,4281,"pseudoprime"
"4282","0",0,4282,"not_prime"
"4283","1",1,4283,"prime"
"4284","0",0,4284,"not_prime"
"4285","0",0.00350222,4285,"pseudoprime"
"4286","0",0,4286,"not_prime"
"4287","0",0.000700117,4287,"pseudoprime"
